id,customer_id,created_at,status,payment_method,shipping_cost,discount_code,discount_amount,reason,is_first_purchase,amount,total_amount
ORD-001087,fe40b18f-0641-4084-b070-7834878743f5,2025-07-03 10:46:26.809491,completed,PayPal,14.65,,0.0,,False,3959.62,3974.27
ORD-001088,fe40b18f-0641-4084-b070-7834878743f5,2025-04-24 23:27:48.552739,processing,Apple Pay,5.14,,0.0,,False,1783.07,1788.21
ORD-001089,fe40b18f-0641-4084-b070-7834878743f5,2024-10-07 20:32:51.657800,completed,PayPal,17.04,,0.0,,False,899.96,917.0
ORD-001090,fe40b18f-0641-4084-b070-7834878743f5,2025-03-25 13:29:24.664329,completed,Apple Pay,19.48,,0.0,,False,2852.16,2871.64
ORD-001091,fe40b18f-0641-4084-b070-7834878743f5,2025-06-03 05:12:33.176452,processing,Bank Transfer,5.45,REPUBLICAN,15.09,,False,2384.28,2374.64
ORD-001092,cabf8748-95b2-43e0-a7f0-219514886981,2024-12-18 06:12:39.080183,processing,PayPal,12.06,,0.0,,False,2578.64,2590.7
ORD-001093,cabf8748-95b2-43e0-a7f0-219514886981,2024-09-28 18:33:57.210089,completed,Credit Card,15.84,LAY,7.5,,False,1976.16,1984.5
ORD-001094,ca3eec09-8b39-4667-b6cf-977cb8a2626f,2024-03-25 11:25:28.279712,completed,Google Pay,11.23,,0.0,,False,3199.82,3211.05
ORD-001095,e88f4647-e833-4910-ae39-b8e6726198a8,2025-01-23 07:38:40.171665,completed,Apple Pay,14.85,,0.0,,False,6953.13,6967.98
ORD-001096,e88f4647-e833-4910-ae39-b8e6726198a8,2024-12-28 13:34:30.672240,completed,Apple Pay,6.23,WINDOW,15.1,,False,8594.98,8586.11
ORD-001097,4cf23c36-17a7-4eda-b739-1b34455029e4,2023-09-05 11:12:50.000316,completed,Bank Transfer,12.75,,0.0,,False,5180.64,5193.39
ORD-001098,4cf23c36-17a7-4eda-b739-1b34455029e4,2023-12-27 13:26:16.923522,shipped,Google Pay,17.76,,0.0,,False,2412.08,2429.84
ORD-001099,e54d1d50-98b4-4914-a23d-80e623d8da73,2024-12-12 23:05:35.411913,processing,Apple Pay,8.57,,0.0,,False,1139.85,1148.42
ORD-001100,e54d1d50-98b4-4914-a23d-80e623d8da73,2025-03-14 03:45:07.889446,completed,Bank Transfer,17.87,COMMUNITY,26.74,,False,6460.65,6451.78
ORD-001101,417d3e71-4532-4780-875a-53e3793f3880,2025-06-25 12:23:34.027566,cancelled,Google Pay,18.86,,0.0,Changed mind,False,2774.72,2793.58
ORD-001102,417d3e71-4532-4780-875a-53e3793f3880,2025-04-20 23:10:12.636219,completed,Bank Transfer,11.84,WHY,26.41,,False,1996.88,1982.31
ORD-001103,417d3e71-4532-4780-875a-53e3793f3880,2025-06-21 21:54:46.274026,shipped,Credit Card,6.8,,0.0,,False,2087.24,2094.04
ORD-001104,a0b118ae-29cd-4a32-b8df-5752f0b933b5,2024-10-08 21:55:28.163731,completed,PayPal,19.09,,0.0,,False,4712.81,4731.9
ORD-001105,a0b118ae-29cd-4a32-b8df-5752f0b933b5,2024-09-19 19:08:02.518525,processing,Credit Card,14.01,NOW,26.5,,False,3650.99,3638.5
ORD-001106,5fbdbfff-feb9-4143-b045-ee9779cea565,2025-01-30 05:25:07.949978,cancelled,PayPal,7.48,,0.0,Found better price,False,4502.93,4510.41
ORD-001107,e9fe9b28-198d-4d61-8418-4ea3f4ee525e,2024-10-06 04:02:02.943281,completed,Google Pay,18.51,,0.0,,False,5455.08,5473.59
ORD-001108,e9fe9b28-198d-4d61-8418-4ea3f4ee525e,2025-01-28 22:59:37.239712,completed,Google Pay,9.67,,0.0,,False,3067.34,3077.01
ORD-001109,e9fe9b28-198d-4d61-8418-4ea3f4ee525e,2024-04-04 09:47:43.377624,processing,Google Pay,7.39,,0.0,,False,4062.65,4070.04
ORD-001110,e9fe9b28-198d-4d61-8418-4ea3f4ee525e,2025-06-14 03:52:08.005569,completed,Credit Card,15.08,STRUCTURE,8.56,,False,2305.03,2311.55
ORD-001111,e9fe9b28-198d-4d61-8418-4ea3f4ee525e,2023-03-04 03:52:15.426693,completed,Credit Card,14.43,,0.0,,False,6325.25,6339.68
ORD-001112,c773addb-828c-4315-ad65-2a22214344db,2024-12-25 00:43:43.462584,completed,PayPal,9.08,,0.0,,False,3954.0,3963.08
ORD-001113,c773addb-828c-4315-ad65-2a22214344db,2023-11-30 22:28:47.167381,cancelled,Credit Card,12.31,KIND,18.07,Changed mind,False,2404.14,2398.38
ORD-001114,1779f740-eeb2-4b5f-aea1-9dbcaff3f8c4,2025-05-12 01:02:43.968537,completed,Credit Card,13.99,,0.0,,False,5278.11,5292.1
ORD-001115,1779f740-eeb2-4b5f-aea1-9dbcaff3f8c4,2025-07-04 03:40:01.159713,completed,Google Pay,15.99,,0.0,,False,5860.56,5876.55
ORD-001116,1779f740-eeb2-4b5f-aea1-9dbcaff3f8c4,2024-11-30 03:27:14.864997,completed,Credit Card,8.32,,0.0,,False,3436.04,3444.36
ORD-001117,befb69e3-6fb7-4d56-a453-f0099d7e9c7c,2025-02-02 13:27:40.180332,completed,Apple Pay,10.64,,0.0,,False,6173.68,6184.32
ORD-001118,befb69e3-6fb7-4d56-a453-f0099d7e9c7c,2025-02-20 17:34:32.498635,completed,Apple Pay,19.5,ENVIRONMENTAL,19.5,,False,4216.96,4216.96
ORD-001119,63576868-5599-496c-9905-6f37db6c5782,2025-06-28 17:27:15.536377,shipped,Apple Pay,5.56,,0.0,,False,3752.14,3757.7
ORD-001120,0eb2a6f2-d9cd-4525-b032-80ad87cf6c0e,2025-02-19 06:39:52.679821,completed,Credit Card,18.81,,0.0,,False,3207.22,3226.03
ORD-001121,dbc95873-0f9c-4a36-a5cf-afa16cf5e0d5,2024-10-11 15:09:23.212747,completed,Google Pay,15.49,,0.0,,False,1276.19,1291.68
ORD-001122,dbc95873-0f9c-4a36-a5cf-afa16cf5e0d5,2024-10-31 16:57:50.059291,completed,Credit Card,16.11,,0.0,,False,2256.62,2272.73
ORD-001123,dbc95873-0f9c-4a36-a5cf-afa16cf5e0d5,2025-04-05 21:18:31.832850,shipped,Bank Transfer,13.07,,0.0,,False,1227.49,1240.56
ORD-001124,f44b440d-7307-4b3a-9d84-20a34f84f6c2,2023-12-22 06:33:54.103682,completed,Google Pay,6.36,,0.0,,False,6541.24,6547.6
ORD-001125,705b89ff-cf94-44fc-82e7-cde4ae08e2bc,2025-04-02 10:55:14.480126,completed,Credit Card,19.39,,0.0,,False,617.12,636.51
ORD-001126,a0b37f18-c05a-4cba-919c-0b4feafebfcb,2025-01-10 17:19:27.767439,completed,Apple Pay,18.63,,0.0,,False,8696.12,8714.75
ORD-001127,faa1147b-807b-4de1-9598-1f0eba30edb8,2024-12-03 06:27:58.717920,completed,Google Pay,18.15,,0.0,,False,984.06,1002.21
ORD-001128,faa1147b-807b-4de1-9598-1f0eba30edb8,2024-03-12 04:50:23.018397,completed,Apple Pay,6.55,,0.0,,False,1819.78,1826.33
ORD-001129,4762783c-b6d8-43a8-bf52-7330349a0a06,2025-04-14 18:02:42.417745,completed,Google Pay,5.61,,0.0,,False,1446.57,1452.18
ORD-001130,4762783c-b6d8-43a8-bf52-7330349a0a06,2025-05-21 13:08:26.833070,completed,Credit Card,11.61,,0.0,,False,1576.85,1588.46
ORD-001131,a542c1f9-7241-4612-8d57-639c74f3faa5,2025-03-25 13:33:06.319803,returned,Bank Transfer,12.25,,0.0,Damaged,False,4552.72,4564.97
ORD-001132,a542c1f9-7241-4612-8d57-639c74f3faa5,2025-04-26 11:25:31.705916,completed,PayPal,15.6,,0.0,,False,1099.61,1115.21
ORD-001133,a9cfaba6-81bb-41a8-bbc0-9362016aa3e6,2025-05-06 15:07:52.794274,completed,PayPal,15.4,,0.0,,False,2527.32,2542.72
ORD-001134,a9cfaba6-81bb-41a8-bbc0-9362016aa3e6,2025-04-20 23:34:13.573377,completed,Bank Transfer,16.76,,0.0,,False,6878.83,6895.59
ORD-001135,b24ef9e6-dd07-4aa6-82be-6887f4e762e0,2025-07-07 11:43:40.981495,completed,Bank Transfer,17.32,DRAW,11.73,,False,1135.56,1141.15
ORD-001136,b24ef9e6-dd07-4aa6-82be-6887f4e762e0,2025-06-01 04:59:47.229211,shipped,Apple Pay,12.46,,0.0,,False,521.44,533.9
ORD-001137,33b2f561-abc6-4db9-bb5d-b43eea6b3811,2024-02-14 16:05:09.097028,completed,PayPal,18.44,,0.0,,False,782.11,800.55
ORD-001138,33b2f561-abc6-4db9-bb5d-b43eea6b3811,2025-02-04 02:13:39.776673,shipped,Apple Pay,9.14,WANT,27.41,,False,2424.93,2406.66
ORD-001139,33b2f561-abc6-4db9-bb5d-b43eea6b3811,2024-11-20 10:36:03.378429,completed,Credit Card,11.46,,0.0,,False,2639.68,2651.14
ORD-001140,a8752161-789b-40f1-a931-f35ced283fa0,2024-10-19 07:26:50.958687,completed,Google Pay,15.46,,0.0,,False,3492.78,3508.24
ORD-001141,a8752161-789b-40f1-a931-f35ced283fa0,2025-03-31 23:17:25.257015,shipped,Bank Transfer,7.16,,0.0,,False,5100.54,5107.7
ORD-001142,398ddf23-3ab0-4005-9c78-92cfc95b95ac,2025-07-05 14:41:47.355868,completed,Google Pay,7.42,SUCH,29.49,,False,467.17,445.1
ORD-001143,9a77164f-25f1-42da-88c4-9655f1d666b0,2024-01-14 03:06:20.665399,completed,Credit Card,9.98,CHARGE,15.09,,False,4771.26,4766.15
ORD-001144,9a77164f-25f1-42da-88c4-9655f1d666b0,2025-05-18 15:48:50.866660,completed,Credit Card,15.61,,0.0,,False,4734.13,4749.74
ORD-001145,34519364-adc8-491a-a67d-b6d3855b4274,2025-05-19 10:10:23.646363,completed,Credit Card,11.78,FOLLOW,11.44,,False,3851.76,3852.1
ORD-001146,34519364-adc8-491a-a67d-b6d3855b4274,2025-03-05 16:19:32.320237,cancelled,PayPal,5.41,,0.0,Delayed shipping,False,5914.16,5919.57
ORD-001147,34519364-adc8-491a-a67d-b6d3855b4274,2025-04-01 18:44:20.863385,completed,PayPal,15.25,THAT,14.35,,False,1009.21,1010.11
ORD-001148,cddcccd9-9a5f-45b0-ae98-3bba7c78669a,2024-01-09 13:32:46.670594,completed,PayPal,17.22,,0.0,,False,5245.04,5262.26
ORD-001149,e895d315-f826-415f-955c-9581e05ece8e,2025-04-21 22:22:00.686097,shipped,Credit Card,7.51,TEACHER,9.83,,False,2575.41,2573.09
ORD-001150,e895d315-f826-415f-955c-9581e05ece8e,2025-01-15 17:27:46.912189,completed,Google Pay,13.22,,0.0,,False,4789.95,4803.17
ORD-001151,e895d315-f826-415f-955c-9581e05ece8e,2024-12-09 03:07:14.818102,completed,Google Pay,11.06,,0.0,,False,4538.01,4549.07
ORD-001152,eee17b0d-e716-47fa-85f6-719d14678609,2025-06-28 10:28:40.357648,cancelled,Bank Transfer,12.91,,0.0,Damaged,False,6425.01,6437.92
ORD-001153,d88864fe-fd84-4fd7-b575-cc8889d2ac9f,2024-06-28 08:21:10.657924,processing,Credit Card,11.39,,0.0,,False,263.9,275.29
ORD-001154,59deb5cc-56c4-4668-a192-f8254c9a8bbb,2025-02-12 07:19:17.439530,cancelled,PayPal,6.56,,0.0,Wrong item,False,2904.67,2911.23
ORD-001155,59deb5cc-56c4-4668-a192-f8254c9a8bbb,2024-10-10 05:58:43.202402,completed,Google Pay,13.81,,0.0,,False,5810.96,5824.77
ORD-001156,59deb5cc-56c4-4668-a192-f8254c9a8bbb,2023-05-07 23:41:24.759664,completed,Google Pay,5.79,,0.0,,False,3534.67,3540.46
ORD-001157,5f0b3a2b-cc5b-468e-a5de-44e529f106c0,2023-12-04 00:12:33.204145,cancelled,Credit Card,19.25,,0.0,Delayed shipping,False,2773.81,2793.06
ORD-001158,5f0b3a2b-cc5b-468e-a5de-44e529f106c0,2022-12-13 19:46:14.520757,processing,Apple Pay,5.68,,0.0,,False,687.28,692.96
ORD-001159,5f0b3a2b-cc5b-468e-a5de-44e529f106c0,2025-05-11 01:30:21.042395,completed,Google Pay,8.61,,0.0,,False,2122.86,2131.47
ORD-001160,d5a941e9-0813-4094-a6b2-1edbb4fc750b,2024-11-18 07:48:08.274061,completed,Apple Pay,7.13,ACTION,21.71,,False,7267.14,7252.56
ORD-001161,d5a941e9-0813-4094-a6b2-1edbb4fc750b,2024-12-13 05:02:28.575010,completed,Bank Transfer,5.15,,0.0,,False,3265.08,3270.23
ORD-001162,d2f9fe91-60e5-443f-bc42-636fdf00be47,2024-04-19 15:34:09.525311,completed,Apple Pay,10.93,,0.0,,False,2248.23,2259.16
ORD-001163,a8fc6fd5-c0db-49da-8e09-5033dca3d5ec,2024-04-10 07:29:57.041299,returned,Google Pay,13.05,DETAIL,23.5,Found better price,False,2851.85,2841.4
ORD-001164,a8fc6fd5-c0db-49da-8e09-5033dca3d5ec,2024-02-07 23:51:25.245718,shipped,PayPal,18.28,PRESIDENT,7.16,,False,2342.97,2354.09
ORD-001165,a8fc6fd5-c0db-49da-8e09-5033dca3d5ec,2024-09-07 04:50:20.599820,returned,Google Pay,7.77,,0.0,Wrong item,False,21.94,29.71
ORD-001166,b7531ab8-9c62-41cc-9ba2-e2eab42fd318,2024-05-24 02:07:07.635380,cancelled,Google Pay,10.56,,0.0,Changed mind,False,5507.48,5518.04
ORD-001167,b7531ab8-9c62-41cc-9ba2-e2eab42fd318,2024-09-08 10:57:02.029478,completed,Google Pay,13.53,,0.0,,False,4831.04,4844.57
ORD-001168,b7531ab8-9c62-41cc-9ba2-e2eab42fd318,2023-06-15 08:27:46.412761,completed,Google Pay,10.7,,0.0,,False,4858.93,4869.63
ORD-001169,b7531ab8-9c62-41cc-9ba2-e2eab42fd318,2024-06-03 05:46:23.899779,shipped,Google Pay,14.02,ALMOST,9.03,,False,4490.22,4495.21
ORD-001170,b7531ab8-9c62-41cc-9ba2-e2eab42fd318,2024-06-10 01:26:42.921416,returned,Apple Pay,10.56,HAVE,7.59,Wrong item,False,1139.99,1142.96
ORD-001171,af3a890a-2078-433b-90b4-33e883ecc0a0,2022-12-13 19:07:39.511796,completed,Apple Pay,10.81,,0.0,,False,3927.45,3938.26
ORD-001172,af3a890a-2078-433b-90b4-33e883ecc0a0,2024-09-21 23:01:00.483961,completed,Apple Pay,14.73,,0.0,,False,5502.61,5517.34
ORD-001173,af3a890a-2078-433b-90b4-33e883ecc0a0,2025-02-24 08:44:51.400618,completed,PayPal,19.7,,0.0,,False,1730.21,1749.91
ORD-001174,af3a890a-2078-433b-90b4-33e883ecc0a0,2023-11-20 05:22:24.193857,completed,Google Pay,10.83,NOTHING,9.01,,False,1820.86,1822.68
ORD-001175,7d5e96cd-9349-484c-9393-181cdc078a43,2024-11-05 18:03:56.914067,completed,PayPal,7.16,,0.0,,False,4448.6,4455.76
ORD-001176,32c55cdc-490d-4004-98a3-e75cdbaae554,2023-12-03 08:40:29.075315,cancelled,Apple Pay,11.78,,0.0,Found better price,False,7876.07,7887.85
ORD-001177,32c55cdc-490d-4004-98a3-e75cdbaae554,2024-05-17 12:26:08.502718,completed,PayPal,7.86,UP,26.84,,False,5776.49,5757.51
ORD-001178,0d64e7ee-8bdb-445a-8dbd-a2052cd3c019,2023-08-28 11:03:05.118711,shipped,Bank Transfer,13.14,,0.0,,False,6021.78,6034.92
ORD-001179,0d64e7ee-8bdb-445a-8dbd-a2052cd3c019,2025-06-08 17:25:28.574436,completed,Bank Transfer,8.1,,0.0,,False,3792.45,3800.55
ORD-001180,0d64e7ee-8bdb-445a-8dbd-a2052cd3c019,2024-01-21 10:32:39.987420,completed,Apple Pay,7.34,,0.0,,False,1989.77,1997.11
ORD-001181,777d0208-1378-483c-98e4-f0ad5e618805,2025-05-15 04:04:53.309683,completed,Google Pay,16.08,,0.0,,False,9365.81,9381.89
ORD-001182,777d0208-1378-483c-98e4-f0ad5e618805,2025-05-15 19:21:25.316173,completed,Credit Card,5.98,METHOD,28.0,,False,1433.26,1411.24
ORD-001183,181111b3-fa0b-4cbc-9fad-5f9bbb93f7b5,2024-12-31 03:31:11.763742,completed,PayPal,9.7,,0.0,,False,1339.68,1349.38
ORD-001184,181111b3-fa0b-4cbc-9fad-5f9bbb93f7b5,2023-07-21 04:29:09.345860,shipped,PayPal,5.99,,0.0,,False,2736.09,2742.08
ORD-001185,181111b3-fa0b-4cbc-9fad-5f9bbb93f7b5,2023-11-28 06:44:09.115120,processing,Credit Card,9.55,,0.0,,False,395.08,404.63
ORD-001186,181111b3-fa0b-4cbc-9fad-5f9bbb93f7b5,2023-07-25 07:04:14.993697,completed,Bank Transfer,14.27,ELSE,18.81,,False,6002.02,5997.48
ORD-001187,18221135-a09c-41b1-bb73-faea74805b0f,2024-10-12 01:22:48.482409,completed,Google Pay,18.64,SENIOR,5.98,,False,3393.54,3406.2
ORD-001188,18221135-a09c-41b1-bb73-faea74805b0f,2024-07-13 02:41:04.992185,completed,Credit Card,13.77,BETWEEN,27.35,,False,4659.99,4646.41
ORD-001189,18221135-a09c-41b1-bb73-faea74805b0f,2024-01-22 08:42:52.245349,cancelled,Google Pay,15.16,,0.0,Wrong item,False,53.7,68.86
ORD-001190,18221135-a09c-41b1-bb73-faea74805b0f,2024-11-05 06:56:18.711219,completed,Apple Pay,14.51,EFFORT,24.82,,False,1206.66,1196.35
ORD-001191,a37c10cd-80b0-4251-95a4-1aaf628b1d17,2024-12-01 18:18:07.052668,completed,Bank Transfer,16.99,MANAGER,27.28,,False,3045.16,3034.87
ORD-001192,ca5649e6-e4e0-4aa9-9210-b90b6e8bd6a9,2023-04-11 15:36:58.655096,cancelled,Bank Transfer,18.59,FORCE,10.97,Delayed shipping,False,5739.28,5746.9
ORD-001193,ca5649e6-e4e0-4aa9-9210-b90b6e8bd6a9,2024-06-24 06:32:07.004721,completed,Google Pay,16.4,,0.0,,False,190.2,206.6
ORD-001194,ca5649e6-e4e0-4aa9-9210-b90b6e8bd6a9,2024-10-30 16:56:26.517196,completed,Bank Transfer,6.96,,0.0,,False,3526.28,3533.24
ORD-001195,ca5649e6-e4e0-4aa9-9210-b90b6e8bd6a9,2024-03-30 05:44:50.796168,completed,Apple Pay,15.45,,0.0,,False,4072.1,4087.55
ORD-001196,1053ceab-b6d5-480f-88dd-0724790498da,2025-02-19 23:00:24.822423,completed,Apple Pay,18.7,,0.0,,False,1339.65,1358.35
ORD-001197,647383a9-415d-40b2-9118-05d86f086b12,2022-12-24 05:47:30.474147,processing,Apple Pay,17.92,,0.0,,False,556.69,574.61
ORD-001198,52e352dd-6efb-4bd8-b2da-ac1d89b4d3ec,2024-11-27 16:08:41.889487,completed,PayPal,6.61,PERSONAL,14.33,,False,2689.08,2681.36
ORD-001199,52e352dd-6efb-4bd8-b2da-ac1d89b4d3ec,2025-04-02 21:19:07.635702,completed,Google Pay,5.14,STATEMENT,25.17,,False,4035.57,4015.54
ORD-001200,a31b208c-724d-4fa4-b803-dc5ee9720f00,2022-09-09 14:44:32.683155,completed,Bank Transfer,5.84,MOVE,27.95,,False,856.58,834.47
ORD-001201,25b38949-a42a-4aea-8b4a-5cf0f106d8e6,2025-02-12 18:01:52.626160,completed,Bank Transfer,19.27,MORNING,24.79,,False,898.84,893.32
ORD-001202,25b38949-a42a-4aea-8b4a-5cf0f106d8e6,2024-12-05 14:05:31.649480,completed,Google Pay,14.38,FACE,25.44,,False,5581.76,5570.7
ORD-001203,25b38949-a42a-4aea-8b4a-5cf0f106d8e6,2025-04-20 03:46:34.566207,completed,Google Pay,12.61,IMPORTANT,29.35,,False,4510.46,4493.72
ORD-001204,25b38949-a42a-4aea-8b4a-5cf0f106d8e6,2025-05-17 12:48:05.324437,completed,Google Pay,16.42,NORTH,26.22,,False,1953.35,1943.55
ORD-001205,25b38949-a42a-4aea-8b4a-5cf0f106d8e6,2025-04-08 17:52:41.691851,completed,Bank Transfer,11.18,,0.0,,False,1612.0,1623.18
ORD-001206,25b38949-a42a-4aea-8b4a-5cf0f106d8e6,2024-10-31 18:19:11.794731,completed,Google Pay,12.96,,0.0,,False,3907.29,3920.25
ORD-001207,22f16f02-2a9d-45e2-ab26-2ae85c1adec2,2025-05-15 07:46:21.960444,completed,PayPal,15.99,,0.0,,False,2037.88,2053.87
ORD-001208,22f16f02-2a9d-45e2-ab26-2ae85c1adec2,2025-05-30 02:35:21.196575,processing,PayPal,18.75,,0.0,,False,10074.18,10092.93
ORD-001209,22f16f02-2a9d-45e2-ab26-2ae85c1adec2,2025-05-02 21:40:41.766718,cancelled,PayPal,16.45,,0.0,Found better price,False,114.21,130.66
ORD-001210,22f16f02-2a9d-45e2-ab26-2ae85c1adec2,2025-06-25 21:48:53.674475,processing,Credit Card,11.15,,0.0,,False,4062.14,4073.29
ORD-001211,7529a130-5f09-43c8-8188-ce613e6b032f,2024-06-10 00:37:44.512918,completed,Apple Pay,10.78,,0.0,,False,2784.66,2795.44
ORD-001212,7529a130-5f09-43c8-8188-ce613e6b032f,2024-03-29 05:34:30.167933,processing,Credit Card,10.49,,0.0,,False,1230.56,1241.05
ORD-001213,7529a130-5f09-43c8-8188-ce613e6b032f,2024-06-08 07:08:09.455182,completed,Google Pay,5.25,,0.0,,False,3142.52,3147.77
ORD-001214,7529a130-5f09-43c8-8188-ce613e6b032f,2024-07-01 05:08:28.200619,completed,Apple Pay,17.81,BREAK,9.75,,False,4162.15,4170.21
ORD-001215,deb4ec46-a013-4c43-817b-fbb06ade591d,2025-01-20 10:55:24.195652,cancelled,Bank Transfer,9.85,,0.0,Delayed shipping,False,1880.0,1889.85
ORD-001216,deb4ec46-a013-4c43-817b-fbb06ade591d,2025-06-21 18:07:03.653960,completed,Bank Transfer,19.35,,0.0,,False,3700.39,3719.74
ORD-001217,d1a2e0e1-fa7a-4822-a45a-25c3be83425a,2025-01-24 19:09:18.104976,shipped,PayPal,12.94,,0.0,,False,4186.88,4199.82
ORD-001218,d1a2e0e1-fa7a-4822-a45a-25c3be83425a,2025-04-07 05:16:02.235482,cancelled,Credit Card,11.71,,0.0,Changed mind,False,1925.86,1937.57
ORD-001219,e8f338e6-2470-46b7-a5dd-80dee29fe3ac,2023-10-28 15:41:59.566647,completed,Google Pay,18.53,,0.0,,False,3022.29,3040.82
ORD-001220,e8f338e6-2470-46b7-a5dd-80dee29fe3ac,2024-02-19 15:17:30.880764,shipped,Credit Card,16.72,,0.0,,False,1016.14,1032.86
ORD-001221,932c1620-01d1-4263-a7a6-33cba8e73daa,2024-12-15 10:57:38.427497,completed,PayPal,8.74,,0.0,,False,408.08,416.82
ORD-001222,932c1620-01d1-4263-a7a6-33cba8e73daa,2024-10-03 14:30:47.119647,returned,PayPal,6.43,,0.0,Wrong item,False,3742.83,3749.26
ORD-001223,932c1620-01d1-4263-a7a6-33cba8e73daa,2023-09-16 02:29:52.317345,completed,Google Pay,9.14,HOWEVER,26.19,,False,1629.04,1611.99
ORD-001224,932c1620-01d1-4263-a7a6-33cba8e73daa,2023-06-01 10:09:25.914958,completed,Bank Transfer,14.5,,0.0,,False,4197.5,4212.0
ORD-001225,932c1620-01d1-4263-a7a6-33cba8e73daa,2023-09-20 23:06:15.609537,completed,Google Pay,14.69,,0.0,,False,3146.0,3160.69
ORD-001226,dbe4e1ce-ffd8-402b-b542-c92546cd6a56,2024-07-09 20:01:14.639086,completed,Bank Transfer,17.28,RESULT,11.52,,False,2250.49,2256.25
ORD-001227,dbe4e1ce-ffd8-402b-b542-c92546cd6a56,2024-11-21 02:38:12.779971,completed,Google Pay,11.32,,0.0,,False,2216.44,2227.76
ORD-001228,2bfc33ff-09aa-4dd8-885f-6d36a0b9aa4b,2024-06-13 15:46:33.082119,shipped,PayPal,11.66,,0.0,,False,2038.99,2050.65
ORD-001229,2bfc33ff-09aa-4dd8-885f-6d36a0b9aa4b,2024-11-30 09:52:22.271096,processing,PayPal,6.93,,0.0,,False,1012.21,1019.14
ORD-001230,2bfc33ff-09aa-4dd8-885f-6d36a0b9aa4b,2025-02-11 05:46:14.776163,completed,Apple Pay,13.29,,0.0,,False,2950.11,2963.4
ORD-001231,52da700a-f8f1-4de1-8e5c-05ae26661de3,2025-06-27 10:16:00.047662,returned,Apple Pay,7.67,,0.0,Found better price,False,773.58,781.25
ORD-001232,52da700a-f8f1-4de1-8e5c-05ae26661de3,2024-12-28 04:35:38.379132,shipped,Credit Card,13.48,,0.0,,False,3336.4,3349.88
ORD-001233,52da700a-f8f1-4de1-8e5c-05ae26661de3,2025-01-07 17:20:54.307481,returned,Google Pay,15.71,CAUSE,14.01,Changed mind,False,1652.28,1653.98
ORD-001234,21ece6ea-2450-4a8d-a949-29c3868e21ae,2024-12-07 17:37:02.495827,shipped,Credit Card,5.93,,0.0,,False,5950.22,5956.15
ORD-001235,a7a8d371-f39c-423d-b5d4-26c8e85649df,2025-05-26 23:17:50.049224,completed,PayPal,5.85,,0.0,,False,25.9,31.75
ORD-001236,a7a8d371-f39c-423d-b5d4-26c8e85649df,2024-07-23 00:41:36.531911,shipped,Apple Pay,15.46,,0.0,,False,432.25,447.71
ORD-001237,39b251df-9444-4cc4-83db-686adf9629cb,2024-05-03 22:26:11.101032,completed,PayPal,19.25,,0.0,,False,3550.0,3569.25
ORD-001238,39b251df-9444-4cc4-83db-686adf9629cb,2024-03-10 04:13:03.258146,completed,PayPal,15.05,SAY,24.14,,False,4263.02,4253.93
ORD-001239,39b251df-9444-4cc4-83db-686adf9629cb,2024-04-27 16:57:03.608258,completed,Bank Transfer,8.44,,0.0,,False,2528.87,2537.31
ORD-001240,39b251df-9444-4cc4-83db-686adf9629cb,2024-11-27 04:23:49.583240,completed,Credit Card,7.28,WATER,20.69,,False,5010.56,4997.15
ORD-001241,af54844f-7a8e-4495-8186-85ac37ed2133,2024-10-25 11:18:31.254167,cancelled,Apple Pay,8.91,PROVE,12.13,Delayed shipping,False,44.8,41.58
ORD-001242,af54844f-7a8e-4495-8186-85ac37ed2133,2024-06-21 15:34:28.472112,completed,Bank Transfer,14.77,,0.0,,False,1796.23,1811.0
ORD-001243,2cb3449e-0361-4553-b77f-0a094fbef4f1,2024-02-16 09:28:49.470498,completed,Apple Pay,13.55,,0.0,,False,3469.48,3483.03
ORD-001244,82eae038-d767-4d79-9434-eba8c17706d4,2025-02-10 01:11:59.602219,completed,Bank Transfer,14.72,LEAST,27.26,,False,1258.06,1245.52
ORD-001245,da07773d-998d-4df2-98ba-ff84c54c5bb6,2024-07-03 03:41:26.719920,completed,Bank Transfer,8.1,,0.0,,False,4024.95,4033.05
ORD-001246,650456f7-bdb3-4374-a953-c7a1358a29bd,2025-01-23 09:43:23.738702,cancelled,Apple Pay,9.28,,0.0,Delayed shipping,False,1099.06,1108.34
ORD-001247,a4e6e6b5-8e0a-4a84-8abd-830e11645c74,2023-08-08 14:57:28.457415,completed,Apple Pay,14.29,,0.0,,False,2079.37,2093.66
ORD-001248,a4e6e6b5-8e0a-4a84-8abd-830e11645c74,2024-01-03 14:42:52.264974,completed,Google Pay,10.52,,0.0,,False,3961.58,3972.1
ORD-001249,a4e6e6b5-8e0a-4a84-8abd-830e11645c74,2025-05-31 07:08:59.807769,processing,Credit Card,9.53,HELP,28.25,,False,1693.24,1674.52
ORD-001250,b9da4aa8-b2a7-4f20-a551-384a53c8b468,2024-12-16 14:45:47.838636,completed,Bank Transfer,16.89,,0.0,,False,5148.25,5165.14
ORD-001251,b9da4aa8-b2a7-4f20-a551-384a53c8b468,2024-12-29 05:43:01.001210,completed,PayPal,9.1,EITHER,19.08,,False,623.04,613.06
ORD-001252,7a862bcc-9712-4918-9d33-833e69baffc5,2025-06-28 20:06:03.803217,completed,PayPal,8.23,,0.0,,False,2905.81,2914.04
