order_id,product_id,quantity,price,total
ORD-001117,893204df-ac13-4689-9a88-7bca558213da,3,724.0,2172.0
ORD-001118,33b1781a-3a1b-419d-ab45-8633ffb25560,2,283.02,566.04
ORD-001118,97d6315b-705c-4cdf-a248-799ac6907757,3,53.69,161.07
ORD-001118,ee6671b0-66ad-4c31-8384-1f21d0621b8d,2,456.15,912.3
ORD-001118,bfc6e01d-0aeb-4c5c-906e-9c4b32bd6a2c,2,465.68,931.36
ORD-001118,3d3df6c1-f288-472e-a21b-3132cb59b383,3,548.73,1646.19
ORD-001119,63a41a01-c853-4665-b54a-1ee98a25cc24,3,618.84,1856.52
ORD-001119,8d81191f-438b-4926-bebb-c3e8f4501a6a,1,608.5,608.5
ORD-001119,0a803a1e-a34d-4d81-9dec-33146a0142b7,1,170.74,170.74
ORD-001119,454b7ebc-fee8-4590-a620-8eb467fecb64,2,558.19,1116.38
ORD-001120,366aced0-fca0-4552-b005-693380619df5,2,364.62,729.24
ORD-001120,4375b157-2438-422b-aa81-33c6480a48b2,3,300.14,900.42
ORD-001120,d1f03c1c-8c75-4b6a-856e-4d8177b8e3b5,1,875.75,875.75
ORD-001120,2f0b1d71-f73d-47c1-b0be-55161f273d55,1,701.81,701.81
ORD-001121,742d2c92-fcf6-4364-9bde-4490b7e5bb90,1,932.12,932.12
ORD-001121,68d81f9a-9cc0-4b20-9838-257ad1927777,3,114.69,344.07
ORD-001122,0166f91f-430b-4bdb-9f7a-561e622896ec,2,737.57,1475.14
ORD-001122,75be87b1-b37b-4a23-aed6-08cc34a651ac,2,390.74,781.48
ORD-001123,b93cddf2-6537-4127-8ce2-624f9aa29834,2,243.86,487.72
ORD-001123,315e1105-d13a-4238-9da3-93dd8555b2b0,1,739.77,739.77
ORD-001124,3855fb85-8e60-4c4c-8d0c-d5e1d0b73a24,2,55.75,111.5
ORD-001124,63c48bf1-fad6-4da1-8140-67b2bb06d791,2,571.01,1142.02
ORD-001124,f04f4f12-96b4-4d8e-aada-f268607e003c,3,698.22,2094.66
ORD-001124,9b91e12d-ce6e-4b84-8a85-1e6f0746fc96,2,773.31,1546.62
ORD-001124,4b8df45f-8e44-4f15-bd8f-a378a0c58905,2,823.22,1646.44
ORD-001125,63c48bf1-fad6-4da1-8140-67b2bb06d791,1,617.12,617.12
ORD-001126,4208330c-150b-463f-a7c7-0673090914e8,2,583.08,1166.16
ORD-001126,8be9d6b9-e56b-4c5e-a460-748e7c075dae,3,603.71,1811.13
ORD-001126,55ecc7b8-3b15-452b-b56f-ed44d9daea49,3,814.28,2442.84
ORD-001126,1c70a4e2-230e-46e1-9e16-4002dc16d033,1,866.18,866.18
ORD-001126,893204df-ac13-4689-9a88-7bca558213da,3,803.27,2409.81
ORD-001127,fd8ababa-b19a-4e03-9b81-8402dc09b8b0,1,311.31,311.31
ORD-001127,0ec71bd2-524d-47f9-9684-3a2ea9fea671,3,103.53,310.59000000000003
ORD-001127,050d253d-22dc-473f-813b-6faf3727d9a4,1,362.16,362.16
ORD-001128,acbfdf46-7f51-4371-bcd1-bd2f84a61541,3,153.07,459.21
ORD-001128,aaac043e-d176-493d-8b2f-408bdd5e57ad,1,407.46,407.46
ORD-001128,419ec84b-1236-48c4-8bc5-a1a124851553,1,953.11,953.11
ORD-001129,742d2c92-fcf6-4364-9bde-4490b7e5bb90,1,920.33,920.33
ORD-001129,68d81f9a-9cc0-4b20-9838-257ad1927777,3,122.16,366.48
ORD-001129,da096c2a-6ee1-4f2c-83b3-0f2f76fe15c9,1,159.76,159.76
ORD-001130,68457cfd-15e1-4596-a81f-3df9fe90b61c,1,732.69,732.69
ORD-001130,893204df-ac13-4689-9a88-7bca558213da,1,844.16,844.16
ORD-001131,f9fc8038-04f0-432b-a50c-a7a5af2a2345,3,12.59,37.769999999999996
ORD-001131,061a25ae-bdae-4ffd-90d4-f3ab3e8ecefe,1,244.31,244.31
ORD-001131,405ad395-d291-49d4-9bd4-d211ffc22eea,3,498.42,1495.26
ORD-001131,e8a79c65-89d1-45db-90cd-7e145b3c7e3a,3,548.54,1645.62
ORD-001131,2393bff1-4e45-46ea-a406-e25b2af55019,2,564.88,1129.76
ORD-001132,ede6f4f1-bcc6-44d7-9392-ab4a6ce2a110,2,68.52,137.04
ORD-001132,6f13ee39-c753-4c6e-a1d5-280ae443373b,1,382.55,382.55
ORD-001132,3d75e4dd-8c0d-4ca1-b8fc-94899558f59d,2,290.01,580.02
ORD-001133,28ceec8b-a2b2-40ba-a0f6-14292187fede,3,797.56,2392.68
ORD-001133,d08c345b-0596-4dd7-9867-6b5d4077070d,1,134.64,134.64
ORD-001134,15725fd3-bcc9-4d75-b86d-13a46fb28e30,3,572.1,1716.3000000000002
ORD-001134,0e5bd978-c61f-4398-846f-ef3d11025b05,3,533.24,1599.72
ORD-001134,2921a438-07b9-461e-95bf-ae0600aa711e,2,261.05,522.1
ORD-001134,7c7801a8-acca-4ccd-ad40-8a72fc19d689,3,1013.57,3040.71
ORD-001135,4208330c-150b-463f-a7c7-0673090914e8,2,567.78,1135.56
ORD-001136,f10acdec-95f8-4977-a21d-8254c9fbf5ba,1,353.83,353.83
ORD-001136,3855fb85-8e60-4c4c-8d0c-d5e1d0b73a24,3,55.87,167.60999999999999
ORD-001137,ee6671b0-66ad-4c31-8384-1f21d0621b8d,1,459.24,459.24
ORD-001137,6764c33e-0b6b-436f-a668-17d7c7446edd,1,322.87,322.87
ORD-001138,e3bfcdbd-04e2-4a88-a250-358045a9c86a,3,808.31,2424.93
ORD-001139,16664571-6011-4d6e-b585-66afb586279a,2,511.14,1022.28
ORD-001139,6672fd4f-9690-4544-a0aa-73d3d13c3143,2,808.7,1617.4
ORD-001140,2393bff1-4e45-46ea-a406-e25b2af55019,3,570.44,1711.3200000000002
ORD-001140,7bf80092-7e1d-4c0b-9907-d08c279385b7,3,593.82,1781.46
ORD-001141,60b84dd6-d802-4494-8360-067cf1e8e22e,2,333.74,667.48
ORD-001141,c5ff2331-db2f-4ecd-a938-d8b6c34e174d,3,714.04,2142.12
ORD-001141,ee6671b0-66ad-4c31-8384-1f21d0621b8d,2,450.86,901.72
ORD-001141,c3522c3b-6d84-4b59-8d46-dfd3c8e5a9d2,1,445.0,445.0
ORD-001141,23ee362b-698c-426d-b18f-b3237ab9e2e7,3,314.74,944.22
ORD-001142,5365a6b3-f8c1-4cba-b21f-bda73e899461,1,147.37,147.37
ORD-001142,67ec5461-6b1d-41ec-84d3-3b4ffe2f9592,2,159.9,319.8
ORD-001143,5f4b66a4-629f-416e-bdb6-36f673204882,2,402.66,805.32
ORD-001143,37e48379-d810-4be1-90e2-195c0f2f6de5,2,168.96,337.92
ORD-001143,3cecfc42-0caa-4b16-8136-54fbbbef5d7e,2,919.36,1838.72
ORD-001143,742d2c92-fcf6-4364-9bde-4490b7e5bb90,2,894.65,1789.3
ORD-001144,c3522c3b-6d84-4b59-8d46-dfd3c8e5a9d2,1,407.64,407.64
ORD-001144,41465d3a-ed68-4b53-8996-44e7f759d179,2,638.78,1277.56
ORD-001144,937bff8a-d5ab-43ab-b22a-f408ac90f9f1,2,1084.26,2168.52
ORD-001144,23ee362b-698c-426d-b18f-b3237ab9e2e7,3,293.47,880.4100000000001
ORD-001145,6672fd4f-9690-4544-a0aa-73d3d13c3143,1,921.72,921.72
ORD-001145,ae458e21-3770-4079-9fed-c30b7ac9308d,1,871.3,871.3
ORD-001145,5ba9f94f-7c5f-407d-ad88-c5c264376435,1,803.08,803.08
ORD-001145,b0d968cc-2620-4a46-9cdc-3171d64b59b6,3,252.02,756.0600000000001
ORD-001145,9bc4a986-aa96-4d57-b920-cf93e12654d8,2,249.8,499.6
ORD-001146,da67f0be-e782-4f46-adf3-77b094d80592,2,288.93,577.86
ORD-001146,912e9f9e-9d04-46c6-a552-0b9dd7ce2734,1,805.84,805.84
ORD-001146,1c70a4e2-230e-46e1-9e16-4002dc16d033,3,942.52,2827.56
ORD-001146,e8a79c65-89d1-45db-90cd-7e145b3c7e3a,3,509.94,1529.82
ORD-001146,d772ec05-2262-4b97-8c5b-0d43fe6340db,2,86.54,173.08
ORD-001147,0ec71bd2-524d-47f9-9684-3a2ea9fea671,2,111.05,222.1
ORD-001147,7a5f0e72-27b0-4209-a5fc-b169a612ba9f,1,787.11,787.11
ORD-001148,41a3d19b-1c8e-4a8e-a78e-e77252917c55,1,739.6,739.6
ORD-001148,742d2c92-fcf6-4364-9bde-4490b7e5bb90,1,977.95,977.95
ORD-001148,0d7a085b-b4d5-419f-ad5e-9f79d6908bb0,2,888.43,1776.86
ORD-001148,a6abb6d5-04a1-44a8-ab10-f1f274300e03,1,832.11,832.11
ORD-001148,dbbd5b7a-a62d-4a45-be8f-920ae39e8608,1,918.52,918.52
ORD-001149,99371c9b-acdd-4ec1-8eb4-e4d45fffae47,3,332.01,996.03
ORD-001149,2f0b1d71-f73d-47c1-b0be-55161f273d55,2,789.69,1579.38
ORD-001150,04f3f45b-d1d2-468f-926f-a20d38ffcf53,1,692.7,692.7
ORD-001150,ef7d92e4-6287-4a2d-8551-d5d2a4a51d5d,1,670.03,670.03
ORD-001150,dbd238cd-421d-41ef-a210-82c1c00cf62c,2,886.42,1772.84
ORD-001150,7c34cee5-7109-4ee9-9ee2-570dc90f5978,2,827.19,1654.38
ORD-001151,3a8579a0-82ca-4403-8e61-9e860a8aa440,3,340.61,1021.83
ORD-001151,55ecc7b8-3b15-452b-b56f-ed44d9daea49,3,720.74,2162.2200000000003
ORD-001151,3d75e4dd-8c0d-4ca1-b8fc-94899558f59d,3,290.89,872.67
ORD-001151,0a803a1e-a34d-4d81-9dec-33146a0142b7,3,160.43,481.29
ORD-001152,9be2b865-2317-4f5b-b405-3f012f0bb8fb,3,39.69,119.07
ORD-001152,68457cfd-15e1-4596-a81f-3df9fe90b61c,3,785.6,2356.8
ORD-001152,def4bb75-19e7-4d7c-8886-339395c44fc5,2,963.41,1926.82
ORD-001152,fcbb56a1-b862-4fb2-88fe-ed0472814307,2,425.02,850.04
ORD-001152,2393bff1-4e45-46ea-a406-e25b2af55019,2,586.14,1172.28
ORD-001153,deff3d30-fa21-4823-b63c-3d4e6842e6c5,2,131.95,263.9
ORD-001154,9bc4a986-aa96-4d57-b920-cf93e12654d8,2,245.76,491.52
ORD-001154,89b21998-89f0-438d-9c22-841ebc194ee5,2,649.95,1299.9
ORD-001154,45614ebe-6ff3-4afa-b719-15f5a9fb2ecd,3,85.68,257.04
ORD-001154,707ddaf2-2092-4b20-8ea8-a38a49a705bb,1,627.66,627.66
ORD-001154,10f6e3af-8e9e-4f38-811a-f929a91d59eb,1,228.55,228.55
ORD-001155,d9cc0d7e-ba3d-4639-a308-14db91d71d96,1,348.45,348.45
ORD-001155,8c205c60-3b62-4af1-8e3b-6d36315814ae,3,890.68,2672.04
ORD-001155,532fb4b4-b30a-4ecd-a59f-88383b1b4111,1,731.33,731.33
ORD-001155,e4f440b3-e2e8-4c4c-b460-5938baf5fc34,2,734.98,1469.96
ORD-001155,da67f0be-e782-4f46-adf3-77b094d80592,2,294.59,589.18
ORD-001156,a6abb6d5-04a1-44a8-ab10-f1f274300e03,3,859.45,2578.3500000000004
ORD-001156,8a5a9ca5-73e4-4ebd-91df-9e78783ac1fd,1,33.73,33.73
ORD-001156,8e0f4ddc-7f59-4218-b3c4-d3f34125168a,3,95.25,285.75
ORD-001156,ef7d92e4-6287-4a2d-8551-d5d2a4a51d5d,1,636.84,636.84
ORD-001157,16664571-6011-4d6e-b585-66afb586279a,1,565.21,565.21
ORD-001157,def4bb75-19e7-4d7c-8886-339395c44fc5,2,940.71,1881.42
ORD-001157,0ec71bd2-524d-47f9-9684-3a2ea9fea671,3,109.06,327.18
ORD-001158,a41172e5-d44c-45e7-a8b1-243eee76a01d,2,343.64,687.28
ORD-001159,ab85e304-fe27-44fd-b1ac-6bb0bc578a3e,1,1033.47,1033.47
ORD-001159,99371c9b-acdd-4ec1-8eb4-e4d45fffae47,1,298.43,298.43
ORD-001159,c3522c3b-6d84-4b59-8d46-dfd3c8e5a9d2,2,395.48,790.96
ORD-001160,f7aa4564-5e47-4f7b-bf6d-acd15d81d874,3,937.97,2813.91
ORD-001160,99371c9b-acdd-4ec1-8eb4-e4d45fffae47,3,294.63,883.89
ORD-001160,f8fe12a5-1e45-46db-b206-769db4270f04,3,906.4,2719.2
ORD-001160,bce24858-fad5-4c3f-98b1-e71187222c2b,2,425.07,850.14
ORD-001161,d1f03c1c-8c75-4b6a-856e-4d8177b8e3b5,2,979.52,1959.04
ORD-001161,f7aa4564-5e47-4f7b-bf6d-acd15d81d874,1,983.51,983.51
ORD-001161,8899b0dc-71a0-4fa0-a6b0-ac9f5ce7480c,2,18.11,36.22
ORD-001161,b0d968cc-2620-4a46-9cdc-3171d64b59b6,1,286.31,286.31
ORD-001162,8a5a9ca5-73e4-4ebd-91df-9e78783ac1fd,1,34.77,34.77
ORD-001162,16664571-6011-4d6e-b585-66afb586279a,1,495.45,495.45
ORD-001162,68457cfd-15e1-4596-a81f-3df9fe90b61c,1,704.97,704.97
ORD-001162,4208330c-150b-463f-a7c7-0673090914e8,2,506.52,1013.04
ORD-001163,21f90a72-45a0-4a27-aeaa-7f370cca438e,2,92.53,185.06
ORD-001163,7b766140-2096-40c6-bd41-30e19a9cfa16,2,1008.84,2017.68
ORD-001163,fa85c5bc-4464-4fe6-8dbe-c31c9deff2a4,2,158.97,317.94
ORD-001163,fa407e03-eb2d-4941-86fb-c31db86db758,1,331.17,331.17
ORD-001164,9077a69a-7977-4d2e-bee5-aadf01e84cc6,1,863.19,863.19
ORD-001164,deff3d30-fa21-4823-b63c-3d4e6842e6c5,1,144.93,144.93
ORD-001164,6672fd4f-9690-4544-a0aa-73d3d13c3143,1,775.34,775.34
ORD-001164,71cc17b0-7afa-4146-b237-990ccd566c1c,1,559.51,559.51
ORD-001165,aff02d9a-6315-48db-bf3e-dcdb7e9d4d93,1,21.94,21.94
ORD-001166,ef5f3f32-50c4-44aa-a8cf-b70c38a7c67e,3,183.7,551.0999999999999
ORD-001166,7c34cee5-7109-4ee9-9ee2-570dc90f5978,3,958.69,2876.07
ORD-001166,fd8ababa-b19a-4e03-9b81-8402dc09b8b0,1,314.45,314.45
ORD-001166,ca25b56a-0fbb-4e75-90e5-e214ad3b390d,3,588.62,1765.8600000000001
ORD-001167,04f3f45b-d1d2-468f-926f-a20d38ffcf53,2,726.62,1453.24
ORD-001167,fd3507a2-3ab7-491f-984f-099ccd09eb79,2,903.77,1807.54
ORD-001167,94ba6334-cdc4-44a9-ab94-f80a2c07b053,3,523.42,1570.2599999999998
ORD-001168,4b8df45f-8e44-4f15-bd8f-a378a0c58905,1,740.26,740.26
ORD-001168,315e1105-d13a-4238-9da3-93dd8555b2b0,3,641.42,1924.2599999999998
ORD-001168,0fa5d429-0e39-4bb5-8b14-2d77fd17e378,3,614.91,1844.73
ORD-001168,60b84dd6-d802-4494-8360-067cf1e8e22e,1,334.28,334.28
ORD-001168,90cd07ed-a352-4b36-a0cc-b00bc3a206d0,1,15.4,15.4
ORD-001169,5365a6b3-f8c1-4cba-b21f-bda73e899461,2,148.26,296.52
ORD-001169,63a41a01-c853-4665-b54a-1ee98a25cc24,3,522.38,1567.1399999999999
ORD-001169,6764c33e-0b6b-436f-a668-17d7c7446edd,3,297.98,893.94
ORD-001169,c9543a40-1b4c-4e7b-9ac1-572e5b495f5e,3,166.26,498.78
ORD-001169,d74ab3e8-a38b-4065-b223-4565aaade398,3,411.28,1233.84
ORD-001170,6764c33e-0b6b-436f-a668-17d7c7446edd,1,288.92,288.92
ORD-001170,60b84dd6-d802-4494-8360-067cf1e8e22e,3,283.69,851.0699999999999
ORD-001171,7c34cee5-7109-4ee9-9ee2-570dc90f5978,3,800.17,2400.5099999999998
ORD-001171,60d6813e-5f16-468e-9c55-9bef30b5a553,3,508.98,1526.94
ORD-001172,c9543a40-1b4c-4e7b-9ac1-572e5b495f5e,3,155.61,466.83000000000004
ORD-001172,60b84dd6-d802-4494-8360-067cf1e8e22e,3,318.39,955.17
ORD-001172,8569c478-c99b-4c60-be7e-5a1563b3a4e2,2,578.38,1156.76
ORD-001172,3d75e4dd-8c0d-4ca1-b8fc-94899558f59d,1,328.4,328.4
ORD-001172,fd3507a2-3ab7-491f-984f-099ccd09eb79,3,865.15,2595.45
ORD-001173,45614ebe-6ff3-4afa-b719-15f5a9fb2ecd,1,93.19,93.19
ORD-001173,faab82fa-51cf-4676-bff7-2f7bf7b28cf3,2,677.29,1354.58
ORD-001173,f7e68e0f-782c-4aac-a779-0c44ad195769,2,129.23,258.46
ORD-001173,1bf69c20-872b-4d71-b68d-62ddaa662a91,1,23.98,23.98
ORD-001174,a6abb6d5-04a1-44a8-ab10-f1f274300e03,2,910.43,1820.86
ORD-001175,15725fd3-bcc9-4d75-b86d-13a46fb28e30,1,652.21,652.21
ORD-001175,ee6204b7-db26-4235-8b62-6e5b3224061d,1,856.03,856.03
ORD-001175,68457cfd-15e1-4596-a81f-3df9fe90b61c,2,719.14,1438.28
ORD-001175,3d75e4dd-8c0d-4ca1-b8fc-94899558f59d,2,311.81,623.62
ORD-001175,85426297-26fc-49a2-a69e-0a4e6af9a45c,2,439.23,878.46
ORD-001176,dbd238cd-421d-41ef-a210-82c1c00cf62c,2,923.93,1847.86
ORD-001176,3cecfc42-0caa-4b16-8136-54fbbbef5d7e,3,961.75,2885.25
ORD-001176,e4f440b3-e2e8-4c4c-b460-5938baf5fc34,3,756.8,2270.3999999999996
ORD-001176,f7aa4564-5e47-4f7b-bf6d-acd15d81d874,1,872.56,872.56
ORD-001177,fa85c5bc-4464-4fe6-8dbe-c31c9deff2a4,2,186.29,372.58
ORD-001177,454b4bb2-e284-45c4-bbdf-2eb6aa50e3f4,3,591.04,1773.12
ORD-001177,6672fd4f-9690-4544-a0aa-73d3d13c3143,2,819.63,1639.26
ORD-001177,94cae71c-088a-4a34-a24f-4a036fd8264a,2,557.3,1114.6
ORD-001177,7c34cee5-7109-4ee9-9ee2-570dc90f5978,1,876.93,876.93
ORD-001178,405ad395-d291-49d4-9bd4-d211ffc22eea,2,446.42,892.84
ORD-001178,419ec84b-1236-48c4-8bc5-a1a124851553,1,932.89,932.89
ORD-001178,7f860829-11cb-4357-9a02-efdfb77649ae,1,689.18,689.18
ORD-001178,6672fd4f-9690-4544-a0aa-73d3d13c3143,3,829.21,2487.63
ORD-001178,26dc7e49-f0e9-49a9-a86d-6d43c48fcb61,2,509.62,1019.24
ORD-001179,3760e57c-2f23-40d2-ae8d-1b6bcee93dfb,2,462.24,924.48
ORD-001179,1a037248-f604-4a40-8f01-a1ec98cba9ba,3,955.99,2867.9700000000003
ORD-001180,5495fe5e-67f1-4652-aedc-41136b95eee7,1,393.93,393.93
ORD-001180,6672fd4f-9690-4544-a0aa-73d3d13c3143,2,797.92,1595.84
ORD-001181,3278b24e-b3ba-4f5e-b1ac-eee48208f7d9,2,871.21,1742.42
ORD-001181,f8fe12a5-1e45-46db-b206-769db4270f04,3,870.73,2612.19
ORD-001181,7c34cee5-7109-4ee9-9ee2-570dc90f5978,3,948.51,2845.5299999999997
ORD-001181,28ceec8b-a2b2-40ba-a0f6-14292187fede,3,721.89,2165.67
ORD-001182,707ddaf2-2092-4b20-8ea8-a38a49a705bb,2,716.63,1433.26
ORD-001183,23ee362b-698c-426d-b18f-b3237ab9e2e7,3,297.89,893.67
ORD-001183,cc9e8554-b363-43de-94d4-cd8918d96dfb,1,446.01,446.01
ORD-001184,da096c2a-6ee1-4f2c-83b3-0f2f76fe15c9,3,160.63,481.89
ORD-001184,aff02d9a-6315-48db-bf3e-dcdb7e9d4d93,2,22.11,44.22
ORD-001184,893204df-ac13-4689-9a88-7bca558213da,3,736.66,2209.98
ORD-001185,33b1781a-3a1b-419d-ab45-8633ffb25560,1,248.3,248.3
ORD-001185,deff3d30-fa21-4823-b63c-3d4e6842e6c5,1,146.78,146.78
ORD-001186,2e8fd2aa-3e7f-4fb1-aa6b-1c3738a5a388,3,615.69,1847.0700000000002
ORD-001186,28ceec8b-a2b2-40ba-a0f6-14292187fede,3,839.81,2519.43
ORD-001186,c5ff2331-db2f-4ecd-a938-d8b6c34e174d,1,858.82,858.82
ORD-001186,10f6e3af-8e9e-4f38-811a-f929a91d59eb,3,258.9,776.6999999999999
ORD-001187,b0bf5af1-fb0c-44d2-a03e-9803a9d3d464,2,148.17,296.34
ORD-001187,366aced0-fca0-4552-b005-693380619df5,1,395.28,395.28
ORD-001187,23ee362b-698c-426d-b18f-b3237ab9e2e7,3,332.32,996.96
ORD-001187,7425f7d5-c9e3-4485-b539-cf6ebe8f8a25,2,852.48,1704.96
ORD-001188,ee6671b0-66ad-4c31-8384-1f21d0621b8d,3,449.03,1347.09
ORD-001188,28ceec8b-a2b2-40ba-a0f6-14292187fede,2,861.76,1723.52
ORD-001188,74d41359-c624-44ba-8f3e-f9a3c9978f5a,2,510.51,1021.02
ORD-001188,4208330c-150b-463f-a7c7-0673090914e8,1,568.36,568.36
ORD-001189,8899b0dc-71a0-4fa0-a6b0-ac9f5ce7480c,3,17.9,53.699999999999996
ORD-001190,94cae71c-088a-4a34-a24f-4a036fd8264a,2,603.33,1206.66
ORD-001191,405ad395-d291-49d4-9bd4-d211ffc22eea,1,477.26,477.26
ORD-001191,315e1105-d13a-4238-9da3-93dd8555b2b0,2,641.1,1282.2
ORD-001191,366aced0-fca0-4552-b005-693380619df5,2,411.4,822.8
ORD-001191,cc9e8554-b363-43de-94d4-cd8918d96dfb,1,462.9,462.9
ORD-001192,419ec84b-1236-48c4-8bc5-a1a124851553,2,954.34,1908.68
ORD-001192,1c70a4e2-230e-46e1-9e16-4002dc16d033,2,912.22,1824.44
ORD-001192,26fdd0a3-d3c1-4b32-958b-645ecf7fc069,2,1003.08,2006.16
ORD-001193,d772ec05-2262-4b97-8c5b-0d43fe6340db,2,95.1,190.2
ORD-001194,28ceec8b-a2b2-40ba-a0f6-14292187fede,1,822.01,822.01
ORD-001194,3855fb85-8e60-4c4c-8d0c-d5e1d0b73a24,1,52.1,52.1
ORD-001194,405ad395-d291-49d4-9bd4-d211ffc22eea,1,530.16,530.16
ORD-001194,05d41c69-92c2-48e8-ae4f-ba81c15eb0f9,2,274.33,548.66
ORD-001194,bf47ea32-f0cd-4cbe-89ea-3949a76eb378,3,524.45,1573.3500000000001
ORD-001195,631da773-6e64-4717-9bd6-3ea10ab8a8a8,2,491.89,983.78
ORD-001195,41465d3a-ed68-4b53-8996-44e7f759d179,2,629.51,1259.02
ORD-001195,d772ec05-2262-4b97-8c5b-0d43fe6340db,2,98.26,196.52
ORD-001195,60b84dd6-d802-4494-8360-067cf1e8e22e,3,292.06,876.1800000000001
ORD-001195,6f13ee39-c753-4c6e-a1d5-280ae443373b,2,378.3,756.6
ORD-001196,5f4b66a4-629f-416e-bdb6-36f673204882,3,446.55,1339.65
ORD-001197,71cc17b0-7afa-4146-b237-990ccd566c1c,1,556.69,556.69
ORD-001198,0d7a085b-b4d5-419f-ad5e-9f79d6908bb0,3,866.6,2599.8
ORD-001198,6059b6db-a71e-4aa4-a462-aa577d13efcd,1,89.28,89.28
ORD-001199,68457cfd-15e1-4596-a81f-3df9fe90b61c,1,711.22,711.22
ORD-001199,df68296b-c1d5-4644-96ef-390a77c22380,3,154.52,463.56000000000006
ORD-001199,fa85c5bc-4464-4fe6-8dbe-c31c9deff2a4,2,177.0,354.0
ORD-001199,c5ff2331-db2f-4ecd-a938-d8b6c34e174d,2,829.02,1658.04
ORD-001199,405bebd4-be7d-4505-a89f-6ef992011c8b,1,848.75,848.75
ORD-001200,9077a69a-7977-4d2e-bee5-aadf01e84cc6,1,856.58,856.58
ORD-001201,45614ebe-6ff3-4afa-b719-15f5a9fb2ecd,1,85.59,85.59
ORD-001201,671a5b36-3c48-4567-a517-7dba3fb1d09f,1,813.25,813.25
ORD-001202,4b62729d-5443-4aea-9021-7b3065cb276f,3,809.43,2428.29
ORD-001202,909c4825-1e5b-4389-b3fa-c87e6de42a78,2,519.25,1038.5
ORD-001202,70343e52-0a89-43cb-86df-8ddaaf47dff1,3,602.91,1808.73
ORD-001202,4375b157-2438-422b-aa81-33c6480a48b2,1,306.24,306.24
ORD-001203,c5784eab-50a3-47c7-8dbe-00213caf5933,1,777.8,777.8
ORD-001203,7c7801a8-acca-4ccd-ad40-8a72fc19d689,3,1012.87,3038.61
ORD-001203,2921a438-07b9-461e-95bf-ae0600aa711e,3,231.35,694.05
ORD-001204,3f35308c-7fb2-4c8c-8aaa-2f60914da1cc,1,251.93,251.93
ORD-001204,94cae71c-088a-4a34-a24f-4a036fd8264a,3,567.14,1701.42
ORD-001205,6764c33e-0b6b-436f-a668-17d7c7446edd,2,281.21,562.42
ORD-001205,631da773-6e64-4717-9bd6-3ea10ab8a8a8,2,524.79,1049.58
ORD-001206,419ec84b-1236-48c4-8bc5-a1a124851553,2,1013.23,2026.46
ORD-001206,89b21998-89f0-438d-9c22-841ebc194ee5,1,562.49,562.49
ORD-001206,33842d9c-8a4f-479f-953b-efa0ab91e543,2,659.17,1318.34
ORD-001207,26dc7e49-f0e9-49a9-a86d-6d43c48fcb61,1,582.87,582.87
ORD-001207,d772ec05-2262-4b97-8c5b-0d43fe6340db,3,93.11,279.33
ORD-001207,f10acdec-95f8-4977-a21d-8254c9fbf5ba,3,361.84,1085.52
ORD-001207,ba6ea82d-d057-4aef-8f9e-030ff94edeea,2,45.08,90.16
ORD-001208,742d2c92-fcf6-4364-9bde-4490b7e5bb90,3,1005.97,3017.91
ORD-001208,6e0a26d0-33df-4412-83c4-f2d36c0ac262,3,841.95,2525.8500000000004
ORD-001208,4f81a909-a41c-4d86-a956-3dfa8676343c,2,613.82,1227.64
ORD-001208,ab85e304-fe27-44fd-b1ac-6bb0bc578a3e,3,1000.3,3000.8999999999996
ORD-001208,acbfdf46-7f51-4371-bcd1-bd2f84a61541,2,150.94,301.88
ORD-001209,aff02d9a-6315-48db-bf3e-dcdb7e9d4d93,1,22.61,22.61
ORD-001209,d11a42dd-8e96-4213-9ac0-1c7d97019f1e,1,91.6,91.6
ORD-001210,9b91e12d-ce6e-4b84-8a85-1e6f0746fc96,2,723.43,1446.86
ORD-001210,def4bb75-19e7-4d7c-8886-339395c44fc5,2,989.76,1979.52
ORD-001210,454b7ebc-fee8-4590-a620-8eb467fecb64,1,635.76,635.76
ORD-001211,74d41359-c624-44ba-8f3e-f9a3c9978f5a,2,545.43,1090.86
ORD-001211,63c48bf1-fad6-4da1-8140-67b2bb06d791,3,564.6,1693.8000000000002
ORD-001212,ae458e21-3770-4079-9fed-c30b7ac9308d,1,856.2,856.2
ORD-001212,6f13ee39-c753-4c6e-a1d5-280ae443373b,1,374.36,374.36
ORD-001213,85426297-26fc-49a2-a69e-0a4e6af9a45c,2,415.96,831.92
ORD-001213,70343e52-0a89-43cb-86df-8ddaaf47dff1,2,579.28,1158.56
ORD-001213,e8a79c65-89d1-45db-90cd-7e145b3c7e3a,2,576.02,1152.04
ORD-001214,909c4825-1e5b-4389-b3fa-c87e6de42a78,3,542.14,1626.42
ORD-001214,5a9eb21e-edd6-45d1-8aca-409e73e04659,2,463.07,926.14
ORD-001214,6e0a26d0-33df-4412-83c4-f2d36c0ac262,1,881.71,881.71
ORD-001214,1f2074d5-523f-42fc-b2e4-847619e94cc4,3,10.1,30.299999999999997
ORD-001214,68457cfd-15e1-4596-a81f-3df9fe90b61c,1,697.58,697.58
ORD-001215,4208330c-150b-463f-a7c7-0673090914e8,1,525.22,525.22
ORD-001215,8d81191f-438b-4926-bebb-c3e8f4501a6a,2,636.92,1273.84
ORD-001215,9be2b865-2317-4f5b-b405-3f012f0bb8fb,2,40.47,80.94
